# vehicleID, total_hours, total_fuel, fuel / hours
1026320,4284.559999999999,222066.73,51.82952975334692
1026321,4326.970000000001,222492.2499999999,51.41987349114966
1026322,4435.449999999998,207896.47999999995,46.871564328309425
1026323,4461.47,224459.05999999997,50.310561317234
1026324,4402.890000000001,212991.5999999999,48.37540797067377
1026325,4306.449999999999,220544.6,51.212622926076016
1026326,4355.279999999999,216692.92000000007,49.75407321687702
1026327,4442.610000000006,225937.56000000014,50.85694220289421
1026328,4515.040000000002,209353.65999999995,46.36806318437929
1026329,4423.570000000004,228301.17,51.610163284405985
1026330,4229.879999999999,221692.88000000015,52.41115114376772
1026331,4514.62,217187.22999999995,48.10753285990847
1026332,4356.339999999997,213055.53999999978,48.907004503780676
1026333,4292.24,208129.1299999999,48.48963012319905
1026334,4476.5999999999985,220316.62000000014,49.21516776124742
1026335,4422.089999999997,226642.0899999998,51.25225628605477
1026336,4595.799999999999,220901.84000000003,48.0660255015449
1026337,4454.059999999999,222603.32999999987,49.97762266336779
1026338,4491.319999999999,227316.10999999984,50.612316646331124
1026339,4555.820000000003,212670.8199999999,46.68112875398934
1026340,4321.420000000003,221568.23000000033,51.272088804143124
1026341,4190.380000000001,208659.62999999968,49.79491836062592
1026342,4276.839999999998,214833.36000000002,50.23179730829306
1026343,4413.209999999997,217297.67000000004,49.23800816185955
1026344,4267.05,205763.78000000006,48.22155353229984
1026345,4525.809999999999,215854.47000000015,47.694107795068774
1026346,4378.920000000001,228930.8099999999,52.28019922720668
1026347,4375.439999999998,222439.26999999987,50.838148849030034
1026348,4452.5,221505.57000000012,49.748583941605865
1026349,4489.82,210450.40999999983,46.87279445501152
1026350,4506.220000000002,217033.26999999996,48.16304352650334
1026351,4493.770000000002,221373.2499999998,49.26225641276694
1026352,4283.09,210061.71000000005,49.04443053963378
1026353,4299.280000000003,216836.5699999999,50.43555432537535
1026354,4695.450000000002,221921.73999999985,47.2631462373148
1026355,4804.400000000003,233748.97000000003,48.653103405211866
1026356,4360.679999999996,223374.7500000001,51.22475164423904
1026357,4291.56,222678.40999999992,51.88752108790274
1026358,4423.720000000001,229276.04000000004,51.82878663206532
1026359,4335.590000000001,205569.89000000013,47.414513364963035
1026360,4554.45,221723.16999999995,48.68275422938005
1026361,4269.379999999998,221148.78000000003,51.79880451025679
1026362,4444.490000000001,222121.35000000015,49.976791487887276
1026363,4482.5099999999975,217313.7200000001,48.48036479561679
1026364,4430.399999999998,213517.78999999998,48.19379514265079
1026365,4558.1600000000035,215690.15000000014,47.31956535093107
1026366,4502.989999999999,214049.21000000017,47.534906806366486
1026367,4439.689999999999,228665.26000000004,51.50478073919578
1026368,4390.110000000003,212642.52999999994,48.43672026441246
1026369,4262.759999999998,222843.34999999992,52.276776079347655
1026370,4554.240000000002,226016.15999999974,49.62763490725119
1026371,4346.159999999994,219561.2499999999,50.51844616857184
1026372,4497.9,219261.09,48.74743546988595
1026373,4312.719999999998,211077.43999999986,48.94299653119144
1026374,4288.639999999996,216504.69999999998,50.483300067154204
1026375,4363.999999999998,222616.38000000006,51.012002749770886
1026376,4371.15,223367.34000000008,51.10036031707905
1026377,4381.379999999998,216594.90000000029,49.43531490078477
1026378,4590.239999999999,210818.0500000002,45.92745695214199
1026379,4422.740000000001,214517.10999999978,48.503215201436156
1026380,4351.719999999998,212254.14999999997,48.77477181436306
1026381,4333.929999999997,225872.89000000022,52.117336920531805
1026382,4609.880000000002,220317.93000000014,47.792552083785274
1026383,4465.520000000001,213118.89000000004,47.72543623139074
1026384,4616.469999999997,219935.28999999995,47.64144248744173
1026385,4349.000000000002,211464.31,48.62366291101401
1026386,4420.850000000002,215433.38999999996,48.73121458543037
1026387,4566.889999999999,211593.20999999996,46.332013689841446
1026388,4281.71,213339.19999999992,49.82570047948131
1026389,4300.259999999998,220306.62999999998,51.231002311488155
1026390,4362.879999999999,219333.25999999995,50.27258599823969
1026391,4265.099999999999,222865.98999999996,52.253403202738504
1026392,4467.540000000005,230260.36000000007,51.5407494952479
1026393,4412.040000000002,219595.9,49.771964896057135
1026394,4292.860000000001,212513.77000000005,49.50400665290739
1026395,4186.809999999998,218354.56999999998,52.15296848913614
1026396,4297.9400000000005,217289.72000000012,50.5567132160989
1026397,4331.25,225320.68000000028,52.02209062049069
1026398,4372.25,226073.32000000004,51.706402881811435
1026399,4480.0800000000045,212375.71000000005,47.404445902751704
1026400,4300.1100000000015,212335.28000000003,49.37903448981537
1026401,4401.249999999999,214800.8199999999,48.804503266117564
1026402,4338.549999999999,220558.1299999999,50.83683027739681
1026403,4344.489999999997,213098.3599999999,49.05025906377965
1026404,4320.270000000001,213279.9999999999,49.367284915063145
1026405,4383.770000000001,218629.6600000001,49.872520684251235
1026406,4205.390000000002,212374.90999999983,50.50064560005129
1026407,4443.179999999996,215415.26000000007,48.48222669349436
1026408,4419.980000000003,219818.31000000008,49.732874356897526
1026409,4323.54,221010.56999999986,51.11796583355303
1026410,4351.58,219326.0600000002,50.40147716461612
1026411,4466.4500000000035,227183.97000000006,50.86455014608915
1026412,4566.929999999999,223881.43999999997,49.022306013010926
1026413,4571.940000000001,217245.62,47.517163392345466
1026414,4468.439999999998,211749.61999999994,47.387817672386795
1026415,4177.089999999997,227452.7300000001,54.45243698364178
1026416,4304.97,225180.33000000007,52.30706137325
1026417,4513.029999999999,229887.62999999986,50.938644325431014
1026418,4249.029999999996,225069.5999999998,52.96964248310791
1026419,4379.319999999998,214068.39,48.88165057588852
1026420,4423.390000000001,223758.61999999997,50.585324830051135
1026421,4293.849999999999,207007.37999999998,48.21020296470533
1026422,4111.829999999999,218122.2700000001,53.04749223581718
1026423,4393.4800000000005,213996.78999999995,48.70781020967432
1026424,4420.420000000003,212171.4299999999,47.99802507454038
1026425,4183.55,215913.20999999976,51.61004649161591
1026426,4454.91,215084.46999999988,48.280317671961924
1026427,4354.419999999996,210746.44999999992,48.39828266451102
1026428,4379.8200000000015,214469.46000000008,48.9676425058564
1026429,4339.019999999999,218615.53000000003,50.383618881682985
1026430,4501.9299999999985,210024.79999999993,46.652169180773576
1026431,4298.509999999998,206194.36,47.96879849063979
1026432,4172.88,216227.2499999999,51.81727008684647
1026433,4550.910000000001,214032.28999999995,47.03065760474277
1026434,4366.12,231670.87999999992,53.06104275649774
1026435,4315.7,218116.53999999995,50.54024607827235
1026436,4357.830000000001,212623.63000000006,48.79117129396971
1026437,4477.319999999998,219771.68,49.085542244021
1026438,4473.090000000005,199892.81000000008,44.68785783429349
1026439,4190.700000000003,224876.11,53.66075118715247
1026440,4487.449999999999,223790.15999999992,49.87022919475425
1026441,4493.789999999999,222548.12999999992,49.52348240571988
1026442,4497.830000000001,218270.3999999999,48.527934581787186
1026443,4459.310000000003,211693.59999999998,47.47227710116584
1026444,4294.929999999999,214912.55000000022,50.038661864104945
1026445,4658.499999999998,215066.16999999995,46.166399055489975
1026446,4526.169999999999,211937.20000000004,46.82484307924803
1026447,4435.109999999997,212499.45000000007,47.91300553988519
1026448,4523.5599999999995,228522.0,50.51817594991556
1026449,4295.070000000001,212482.12000000008,49.471165778439016
1026450,4316.0,219996.10000000015,50.972219647822094
1026451,4199.320000000001,219337.59999999992,52.23169465532512
1026452,4233.4900000000025,213975.59000000023,50.54354445150457
1026453,4377.090000000002,220457.08999999997,50.36613137952381
1026454,4461.250000000004,210182.7600000001,47.11297506304285
1026455,4419.360000000003,218575.36000000002,49.458600340320736
1026456,4310.780000000002,217173.99000000005,50.379279387952984
1026457,4374.909999999998,216981.20000000004,49.596723132590185
1026458,4548.879999999998,211860.1300000001,46.574130335379294
1026459,4635.319999999999,213975.5499999999,46.16198018691265
1026460,4242.799999999999,218568.24999999977,51.51509616291124
1026461,4468.289999999997,210686.11,47.151395724091344
1026462,4401.680000000003,217805.41999999998,49.48233856164006
1026463,4217.890000000003,218315.8400000002,51.75949111996758
1026464,4525.799999999996,227971.37999999998,50.37151000928017
1026465,4255.239999999998,220226.28999999998,51.75414077701847
1026466,4475.589999999996,215782.73,48.213247862293066
1026467,4353.339999999999,226619.7399999999,52.05652211864911
1026468,4332.21,208617.3599999999,48.15495093728141
1026469,4284.639999999998,218440.09,50.98213385488632
1026470,4409.439999999998,222439.97999999984,50.44631064262127
1026471,4304.319999999999,209600.18000000014,48.695306111069854
1026472,4691.649999999998,224747.56000000003,47.90373535962831
1026473,4399.060000000001,223689.1099999999,50.849297349888346
1026474,4374.939999999999,218577.33999999988,49.9612200395891
1026475,4452.839999999998,208127.69000000018,46.74043756344271
1026476,4524.730000000002,225079.16000000015,49.74421899207246
1026477,4230.480000000001,228734.15999999997,54.068134112441115
1026478,4315.690000000002,217487.62000000008,50.39463446169673
1026479,4241.93,218754.29999999987,51.56952142067404
1026480,4276.379999999999,214219.82999999996,50.09373114643694
1026481,4465.039999999998,219315.7100000001,49.11841999175824
1026482,4675.139999999995,219328.01999999993,46.913679590343854
1026483,4366.389999999999,222606.2200000001,50.981753805775504
1026484,4367.029999999997,211711.25000000006,48.47945857940069
1026485,4348.659999999998,216923.81000000003,49.88290875810023
1026486,4464.870000000001,216447.1700000001,48.47782130274791
1026487,4471.930000000001,212459.49000000008,47.50957416596414
1026488,4261.109999999995,213206.21000000014,50.035368718479546
1026489,4451.309999999996,216034.06000000006,48.53269262307057
1026490,4310.349999999999,216135.12000000002,50.14328766805481
1026491,4624.990000000006,223256.89000000013,48.2718643715986
1026492,4424.919999999999,221142.34,49.976573587771085
1026493,4180.849999999999,218474.56999999977,52.2560173170527
1026494,4642.159999999999,225770.9100000001,48.63488333017391
1026495,4254.440000000003,224670.36999999994,52.80844717518634
1026496,4189.849999999997,218348.50999999998,52.11368187405281
1026497,4156.439999999995,223950.85999999984,53.88045057789842
1026498,4315.3899999999985,217834.9800000001,50.478631131832856
1026499,4493.8799999999965,216144.65000000002,48.09755712213059
1026500,4308.550000000002,215029.2499999999,49.90756751111158
1026501,4454.129999999996,219042.21999999994,49.177329804024616
1026502,4603.209999999999,202609.4400000001,44.014815748141
1026503,4513.630000000001,218392.3499999999,48.38508030122093
1026504,4508.559999999997,216456.3499999999,48.01008526003869
1026505,4420.250000000005,218435.15999999992,49.416924382105016
1026506,4521.08,211077.59000000014,46.687426455625676
1026507,4359.15,230620.6700000001,52.90496312354475
1026508,4532.379999999998,228456.09000000003,50.405325678782475
1026509,4527.959999999996,221909.51000000007,49.00871694979643
1026510,4612.699999999996,220470.39000000028,47.796386064560984
1026511,4478.800000000002,212577.41000000006,47.463028043225854
1026512,4356.049999999997,218655.61000000002,50.195844859448385
1026513,4498.589999999999,217112.31999999992,48.26230441093764
1026514,4343.380000000002,231892.3200000002,53.38983004019913
1026515,4578.939999999998,221186.24999999974,48.3051208358266
1026516,4538.200000000001,221405.57999999996,48.7870917985104
1026517,4473.900000000002,218063.23000000004,48.741194483560186
1026518,4602.750000000001,206300.24000000014,44.82108304817774
1026519,4412.7000000000035,231658.52999999997,52.498137194914634
1026520,4403.729999999999,227450.29000000004,51.649463068807606
1026521,4367.189999999998,224406.82999999984,51.384718777978506
1026522,4457.690000000002,213751.38000000012,47.951154073073724
1026523,4308.219999999998,216499.52999999988,50.25266351300536
1026524,4408.539999999998,213467.47999999984,48.42135491568636
1026525,4260.099999999999,228390.73999999967,53.6115912772
1026526,4483.880000000004,224457.27999999985,50.05871700402323
1026527,4375.809999999999,213986.62999999995,48.90217582573284
1026528,4342.2300000000005,222562.2999999999,51.255299696239
1026529,4472.470000000001,233749.68000000002,52.26411356588193
1026530,4503.870000000004,231168.4800000001,51.32663242944398
1026531,4639.370000000002,222546.2800000001,47.96907338711937
1026532,4315.88,210838.5800000001,48.8518170106676
1026533,4232.340000000001,218390.68000000002,51.600457430168646
1026534,4508.900000000003,217268.67000000004,48.186624232074315
1026535,4258.429999999999,218828.89999999994,51.38722486925932
1026536,4473.900000000001,218637.55999999994,48.869567938487656
1026537,4366.65,213861.9300000001,48.976201435883375
1026538,4251.100000000003,208998.91999999998,49.16349180212176
1026539,4357.770000000001,218488.14999999985,50.13760478409824
1026540,4413.320000000004,216856.41000000018,49.13679724107927
1026541,4374.369999999998,216717.99999999983,49.542677002631216
1026542,4316.4299999999985,214254.3199999998,49.636926812203576
1026543,4708.300000000005,214991.52999999985,45.66224114860982
1026544,4427.460000000001,219194.3600000001,49.507925537441345
1026545,4613.469999999999,221865.41000000006,48.09078849542754
1026546,4131.410000000002,225453.48,54.57058970182091
1026547,4432.959999999996,220263.09000000017,49.68758797733351
1026548,4106.189999999998,227862.55000000008,55.492451640084894
1026549,4364.999999999999,214106.52000000005,49.050749140893494
1026550,4429.84,196578.38999999996,44.37595714517904
1026551,4361.550000000007,222429.70000000016,50.997856266694136
1026552,4515.920000000001,217621.80000000002,48.18991479034172
1026553,4624.31,221594.70000000013,47.91951664140166
1026554,4312.74,209620.8599999999,48.60503067655363
1026555,4307.32,217210.79000000004,50.428291838080305
1026556,4439.419999999997,219175.61999999997,49.37032765541447
1026557,4448.609999999999,220909.0999999998,49.658005534312935
1026558,4506.209999999998,218791.88000000003,48.553414066366216
1026559,4350.190000000002,219133.49000000028,50.373314728782
1026560,4348.680000000002,212951.2600000001,48.9691722545692
1026561,4464.329999999998,222757.33999999988,49.897149180280124
1026562,4407.299999999997,204488.09000000014,46.397588092482984
1026563,4528.819999999998,210678.39999999988,46.51949072826917
1026564,4398.719999999997,227972.42000000004,51.8269905790776
1026565,4462.030000000001,221416.05000000005,49.62226833974671
1026566,4316.329999999997,222146.38000000006,51.46649584253294
1026567,4527.15,211985.23,46.82531614812852
1026568,4527.719999999999,214727.62,47.425110209995324
1026569,4402.670000000002,221208.84000000003,50.24424724087881
1026570,4360.68,222029.6899999999,50.91629975141489
1026571,4024.82,222098.63000000012,55.18225162864429
1026572,4296.2999999999965,217830.17999999996,50.701808532923714
1026573,4448.270000000004,218738.11999999994,49.17375069409
1026574,4393.780000000002,225698.87999999986,51.36781541178661
1026575,4432.549999999999,222336.3400000001,50.1599169778119
1026576,4490.52,224742.75999999998,50.04827057890844
1026577,4314.940000000004,211510.55000000005,49.018190287698054
1026578,4962.430000000006,216091.0899999999,43.54541827290252
1026579,4295.710000000002,210487.80999999997,48.99953907503064
1026580,4209.15,202435.00999999998,48.09403561289096
1026581,4364.829999999997,212377.31999999972,48.656492921831976
1026582,4441.500000000003,221021.19999999978,49.762737813801564
1026583,4401.459999999998,217644.21000000008,49.448185374852926
1026584,4434.299999999995,215569.76999999993,48.61416007036064
1026585,4362.100000000004,212330.75999999992,48.676270603608295
1026586,4358.449999999998,210200.53000000003,48.228276107331766
1026587,4621.4599999999955,230380.81999999972,49.85022482072764
1026588,4360.400000000001,221278.1300000001,50.74720897165399
1026589,4371.94,229650.34999999983,52.52824832911702
1026590,4389.0399999999945,207330.78000000006,47.23829812441908
1026591,4578.639999999998,218432.96999999986,47.70695446682857
1026592,4645.370000000001,221317.4500000002,47.64258821148803
1026593,4327.179999999996,210076.2100000001,48.548063634977126
1026594,4483.7599999999975,226690.27000000014,50.55807402715584
1026595,4159.699999999996,217205.74000000014,52.21668389547331
1026596,4490.969999999998,219153.3299999999,48.798662649717095
1026597,4647.369999999998,222504.6700000001,47.877545794718344
1026598,4441.009999999996,224195.73999999973,50.483052278648316
1026599,4418.449999999999,220843.41000000006,49.98210005771257
1026600,4363.239999999999,210738.14000000004,48.29854420109829
1026601,4458.829999999998,207196.53000000006,46.46881132494402
1026602,4515.520000000004,219492.81999999995,48.60853677981711
1026603,4383.599999999997,216033.93000000008,49.28230906104577
1026604,4487.53,219016.14000000028,48.8054987933229
1026605,4383.680000000003,223086.94000000006,50.89033414847797
1026606,4439.599999999999,216428.71000000002,48.74959681052348
1026607,4515.720000000002,214358.71000000014,47.46944230377438
1026608,4266.95,214069.0199999999,50.16909502103374
1026609,4307.06,225545.98,52.36657487938408
1026610,4373.7699999999995,214595.33999999988,49.0641574659847
1026611,4216.2400000000025,213601.25999999983,50.66155152458107
1026612,4398.640000000003,212271.89999999994,48.25852990924463
1026613,4414.920000000003,214996.25000000003,48.69765477064135
1026614,4558.580000000001,214775.96000000005,47.11466289941166
1026615,4325.279999999998,225819.55000000002,52.20923269707398
1026616,4491.0300000000025,212998.9500000001,47.427639093927226
1026617,4395.8900000000085,229228.4399999999,52.14608190832788
1026618,4340.559999999999,229471.81999999975,52.866869712663764
1026619,4298.2300000000005,226921.03999999986,52.79406639477176
1026620,4315.2800000000025,222719.61000000002,51.61185600934352
1026621,4683.76,222594.97999999992,47.52484755837189
1026622,4363.01,220702.90999999997,50.58501126515868
1026623,4282.870000000001,214264.13999999998,50.02816802751425
1026624,4300.21,222339.72000000003,51.704386529960175
1026625,4369.590000000001,225784.81000000006,51.6718525079012
1026626,4634.830000000001,224904.07,48.5247722138676
1026627,4342.679999999999,219187.96999999994,50.47297291073714
1026628,4283.419999999999,211686.54000000004,49.41998216378503
1026629,4292.720000000003,218846.5300000001,50.980853631264075
1026630,4180.509999999999,229378.51999999984,54.86854953103805
1026631,4213.190000000001,231450.18999999994,54.9346670812377
1026632,4644.67,227651.6699999998,49.01352948648662
1026633,4291.5300000000025,218559.80000000008,50.92817713030084
1026634,4250.089999999999,213483.86,50.23043276730611
1026635,4377.72,217639.34000000008,49.71522619080253
1026636,4644.710000000002,225677.84999999992,48.58814651506764
1026637,4380.959999999999,213036.55000000008,48.62782358204597
1026638,4463.25,213215.3800000001,47.77132806811182
1026639,4317.209999999999,223093.31000000003,51.67534356679431
1026640,4657.490000000003,217886.5000000001,46.78195766389191
1026641,4495.17,223853.3099999999,49.79863053010229
1026642,4460.749999999996,215886.5899999998,48.39692652580843
1026643,4296.849999999995,223031.33000000002,51.90577516087373
1026644,4120.890000000001,219725.23000000013,53.319848382266954
1026645,4390.700000000001,211135.9999999999,48.087093174209095
1026646,4189.7699999999995,231786.41999999995,55.32199142196349
1026647,4463.94,216781.68999999992,48.562859267821686
1026648,4502.109999999997,224433.22,49.850674461530296
1026649,4538.630000000005,226719.57999999996,49.95330749587424
1026650,4453.229999999998,220628.96,49.543580726798325
1026651,4354.360000000001,226696.80000000008,52.06202518854666
1026652,4288.570000000002,222828.88999999993,51.958785795731394
1026653,4517.439999999997,219165.75999999998,48.5154777927322
1026654,4386.130000000002,226197.04999999976,51.570986268076794
1026655,4278.22,229865.42,53.72921916123995
1026656,4386.25,216928.36000000007,49.456451410658325
1026657,4215.150000000001,216549.0600000001,51.37398669086512
1026658,4437.2599999999975,222767.61000000002,50.203866800683336
1026659,4295.310000000001,221354.5499999999,51.53401035082447
1026660,4289.4800000000005,220546.73999999993,51.41572871303746
1026661,4464.95,223552.6800000001,50.06835014949778
1026662,4407.520000000004,223862.40000000005,50.79101172541471
1026663,4503.0499999999965,217158.01000000004,48.22464995947196
1026664,4220.039999999996,217916.5,51.638491578278924
1026665,4477.689999999998,217938.0599999999,48.67198488506351
1026666,4513.12,216314.8599999998,47.93022565320661
1026667,4155.53,226909.49000000008,54.604223769290584
1026668,4406.739999999998,226028.36000000004,51.29151254668988
1026669,4593.519999999996,227888.64999999997,49.61089752520946
1026670,4436.069999999999,219954.1199999999,49.58310396364349
1026671,4271.599999999999,224153.84000000005,52.47538159003654
1026672,4313.08,218597.73000000007,50.68251226501713
1026673,4265.920000000001,221253.67999999988,51.86540769634682
1026674,4530.63,219710.56000000003,48.494483107205845
1026675,4212.4299999999985,226303.88000000003,53.72288204195681
1026676,4348.159999999999,221738.3700000001,50.995908614218465
1026677,4547.830000000003,218840.51000000015,48.11976481090982
1026678,4389.040000000003,218996.08999999994,49.89612534859555
1026679,4434.060000000003,221125.95000000007,49.86985967713561
1026680,4433.330000000001,223227.24000000017,50.35204688123829
1026681,4252.07,211106.81000000014,49.64800908733867
1026682,4601.800000000003,221633.08999999988,48.16226041983566
1026683,4387.709999999997,219850.9000000001,50.10606899726742
1026684,4332.090000000001,204261.48000000007,47.150793266067886
1026685,4314.229999999999,211920.7299999999,49.121333354967156
1026686,4514.8899999999985,211979.39,46.951174890196675
1026687,4523.500000000003,228470.4499999998,50.507449983419846
1026688,4216.120000000003,227485.75000000003,53.95618483344874
1026689,4287.970000000002,210507.3700000001,49.092547289276744
1026690,4278.189999999998,220504.08000000005,51.54144159095322
1026691,4377.200000000001,219309.07000000015,50.10259298181489
1026692,4350.500000000002,221282.49999999988,50.86369382829555
1026693,4284.25,224579.98999999987,52.41990780183227
1026694,4405.449999999996,223317.22000000012,50.69112576467791
1026695,4454.560000000002,218947.9400000001,49.15141787292123
1026696,4089.7499999999986,227104.65999999992,55.53020600281191
1026697,4532.86,227937.6499999999,50.285614380324986
1026698,4386.9100000000035,228627.60000000012,52.115862873867925
1026699,4350.85,212742.30000000013,48.89672133031479
1026700,4555.989999999997,225232.9399999999,49.436662503649046
1026701,4308.670000000001,213080.5099999998,49.45389412510119
1026702,4252.959999999997,232131.15,54.58108000075245
1026703,4424.300000000002,231860.93,52.40624053522588
1026704,4543.37,222306.44000000018,48.92985603197631
1026705,4389.860000000003,227749.8599999999,51.88089369592646
1026706,4331.190000000002,217576.26000000004,50.23475303553987
1026707,4431.289999999999,219007.60000000006,49.42298969374609
1026708,4351.790000000002,216861.0900000002,49.832618301894186
1026709,4533.280000000001,212250.83000000002,46.820586859845406
1026710,4494.239999999998,230675.12999999992,51.326838353091965
1026711,4536.590000000002,213235.1400000001,47.00339682448712
1026712,4367.680000000003,228510.44999999998,52.31849631841156
1026713,4452.340000000002,207511.17000000013,46.607215531608105
1026714,4579.679999999999,212964.77999999994,46.50210931768158
1026715,4262.109999999999,223020.74000000008,52.326368864248025
1026716,4460.789999999997,219709.99000000014,49.2536053030966
1026717,4475.609999999999,213173.30999999997,47.63000127356942
1026718,4356.740000000001,212319.3500000001,48.733537002437615
1026719,4380.99,220246.23999999985,50.273166567374005
1026720,4403.5599999999995,215738.08999999985,48.99174531515408
1026721,4590.720000000001,215618.03000000017,46.968238097727614
1026722,4488.740000000003,208474.01000000013,46.44377041218693
1026723,4096.61,218858.41000000024,53.424272752348955
1026724,4240.2599999999975,224679.49999999994,52.98719889818079
1026725,4592.259999999994,220689.57,48.05685435929157
1026726,4580.200000000003,222800.99999999997,48.64438234138244
1026727,4340.200000000002,220651.7700000002,50.839078844292914
1026728,4372.12,224533.5199999999,51.35575418789967
1026729,4496.3499999999985,230043.80999999994,51.16234501317736
1026730,4326.820000000004,220082.68999999992,50.86476673399857
1026731,4411.7400000000025,219354.04999999996,49.7205297683
1026732,4218.639999999998,207439.50000000017,49.172126562114876
1026733,4607.53,218100.05999999994,47.335570251306
1026734,4543.870000000006,205984.78999999992,45.33245669440359
1026735,4228.06,220872.92999999988,52.2397813654489
1026736,4334.0,219877.54,50.73316566682049
1026737,4429.919999999998,232236.3,52.42449073572436
1026738,4452.040000000001,213400.79000000012,47.93325980898646
1026739,4442.22,217409.2399999999,48.94157425791606
1026740,4492.0999999999985,214173.72999999995,47.67786336012111
1026741,4481.829999999996,218737.53999999998,48.80540761251546
1026742,4367.07,216802.09999999992,49.64475037038562
1026743,4362.639999999999,222358.94999999992,50.96889727321071
1026744,4485.259999999999,216167.55000000002,48.19509905780268
1026745,4441.000000000004,220571.4700000002,49.667072731366815
1026746,4288.26,215447.73000000004,50.2412936715591
1026747,4437.329999999999,217463.09000000017,49.007644236511645
1026748,4313.07,205655.52000000008,47.68193421391262
1026749,4435.669999999999,211316.75999999995,47.64032491145644
1026750,4332.690000000003,223699.49000000002,51.630624392698266
1026751,4544.2699999999995,222177.90000000002,48.89187922372572
1026752,4293.469999999998,220610.75999999986,51.38285815435998
1026753,4331.080000000002,210203.32,48.53369598344984
1026754,4447.190000000003,218763.1100000001,49.191311817124955
1026755,4278.4900000000025,219962.57999999993,51.41126425444486
1026756,4257.01,224108.34000000003,52.644541591398664
1026757,4627.340000000001,216548.85000000003,46.79769586846871
1026758,4545.549999999997,224335.1099999999,49.35268779355634
1026759,4496.770000000002,224430.7899999999,49.90933269880376
1026760,4460.519999999997,233604.0,52.37147238438571
1026761,4531.259999999999,212059.24000000002,46.79917727078121
1026762,4553.829999999998,223793.34000000003,49.14398209858517
1026763,4718.559999999999,222557.86000000004,47.16647875623074
1026764,4455.049999999997,219430.0700000001,49.25423283689301
1026765,4506.659999999995,224567.23000000007,49.83008036994144
1026766,4408.67,216371.0800000003,49.07853842542089
1026767,4382.38,221940.09000000003,50.64373468298049
1026768,4456.15,210705.2000000002,47.28413540836826
1026769,4481.599999999999,211112.6800000002,47.10654230631922
1026770,4092.8100000000004,220885.15,53.96907014984814
1026771,4317.059999999997,219330.71999999997,50.80557601701161
1026772,4534.699999999999,220277.61999999997,48.57600723311355
1026773,4306.7900000000045,219186.58,50.893259248767585
1026774,4240.149999999999,228804.73000000013,53.96147070268745
1026775,4471.930000000003,215404.79,48.16819359873698
1026776,4448.27,216277.45999999985,48.62057833719622
1026777,4530.469999999997,227445.8900000001,50.20359697779706
1026778,4696.600000000003,216810.81999999995,46.16335647063829
1026779,4324.109999999996,234759.22000000006,54.29076041081292
1026780,4471.499999999997,229952.21999999997,51.42619255283464
1026781,4493.710000000004,215268.16999999993,47.90433072005086
1026782,4525.669999999999,223364.02000000005,49.35490656632059
1026783,4479.3099999999995,221834.25000000003,49.52420127207093
1026784,4401.600000000003,222052.96,50.44823700472552
1026785,4268.180000000003,223119.78000000006,52.27515709271865
1026786,4499.609999999998,223134.31000000008,49.58969999622194
1026787,4487.8700000000035,211919.0500000002,47.2204074538701
1026788,4577.63,220604.11000000004,48.1917739092063
1026789,4368.959999999997,222447.61999999994,50.91546271881639
1026790,4432.699999999997,213069.10999999987,48.06756829923072
1026791,4507.2199999999975,220249.7899999999,48.86599500357205
1026792,4517.63,230361.33999999994,50.99163499445504
1026793,4510.680000000002,208153.7400000001,46.14686477426907
1026794,4355.290000000002,216332.27999999994,49.671153930048256
1026795,4388.610000000004,215488.76000000007,49.101824951408275
1026796,4391.45,220691.4899999998,50.2548110532967
1026797,4550.44,217686.56999999998,47.83857604978859
1026798,4219.689999999995,211356.43999999997,50.08814391578534
1026799,4371.099999999999,217076.42,49.661737320125376
1026800,4331.339999999999,210599.97000000003,48.622359362229716
1026801,4377.2300000000005,230155.5400000001,52.5801797026887
1026802,4553.820000000006,224457.39000000007,49.28991264476852
1026803,4268.160000000001,228985.95999999996,53.64980694257008
1026804,4379.919999999997,217687.01999999987,49.701140660103384
1026805,4412.609999999997,228976.03000000017,51.891291095292885
1026806,4195.309999999999,229724.88000000003,54.75754592628438
1026807,4500.639999999998,220062.92999999996,48.89591924704044
1026808,4105.990000000001,217649.80000000008,53.00787386233284
1026809,4453.87,209620.71999999997,47.064849221014526
1026810,4221.800000000004,220893.08000000005,52.32201430669379
1026811,4473.229999999995,207588.38999999996,46.406822363258804
1026812,4351.16,220553.78999999998,50.68850375532042
1026813,3935.4499999999966,214886.53999999995,54.60278748300706
1026814,4380.42,215209.2699999999,49.129825450527555
1026815,4203.740000000004,213760.6799999999,50.85011917958762
1026816,4231.86,237018.08999999982,56.00801775105978
1026817,4295.099999999999,228032.30000000002,53.09126679239134
1026818,4309.4299999999985,219110.74000000005,50.8444829130535
1026819,4436.000000000001,215425.14999999994,48.562928313796185
1026820,4512.08,226118.09999999995,50.11393858264923
1026821,4238.469999999999,197988.75999999986,46.71231836016296
1026822,4656.949999999996,229234.9599999999,49.2242691031684
1026823,4234.670000000001,224292.08,52.965657300332715
1026824,4225.260000000001,222917.79999999996,52.75836279897566
1026825,4347.179999999999,224607.41999999998,51.66738437331788
1026826,4463.6399999999985,215513.35000000003,48.2819739047056
1026827,4339.100000000001,221065.97,50.94742458113432
1026828,4377.360000000001,217939.27000000005,49.787833305919555
1026829,4274.28,230476.2800000001,53.921661659975506
1026830,4144.850000000002,222168.86999999997,53.60118460257907
